geo_id,state_id,county_id,county_name,%_eduction_population_25_and_over_less_than_9th_grade,%_eduction_population_25_and_over_9th-12th_no_diploma,%_eduction_population_25_and_over_high_school_graduate,%_eduction_population_25_and_over_some_college_no_degree,%_eduction_population_25_and_over_associates_degree,%_eduction_population_25_and_over_bachelors_degree,%_eduction_population_25_and_over_graduate_or_professional_degree
0500000US06077,06,077,San Joaquin County,11.2,9.9,28.2,22.9,9.3,12.6,5.9
0500000US06005,06,005,Amador County,2.5,7.2,28.7,29.6,11.7,13.2,7.1
0500000US08095,08,095,Phillips County,6.0,5.8,27.6,22.0,13.2,17.3,8.1
0500000US08007,08,007,Archuleta County,3.3,4.7,21.5,23.7,7.9,25.7,13.3
0500000US08031,08,031,Denver County,6.4,6.5,17.0,16.9,5.3,29.2,18.7
0500000US08061,08,061,Kiowa County,0.7,3.4,38.0,26.3,10.2,15.2,6.2
0500000US08055,08,055,Huerfano County,3.2,5.4,28.7,31.2,10.1,15.4,6.0
0500000US08009,08,009,Baca County,5.6,9.6,27.3,24.6,10.8,16.3,5.8
0500000US08015,08,015,Chaffee County,2.7,4.4,26.7,23.5,9.1,20.3,13.3
0500000US08047,08,047,Gilpin County,0.7,1.7,22.0,30.1,6.7,25.1,13.6
0500000US08063,08,063,Kit Carson County,5.2,6.3,37.7,22.7,9.1,12.9,6.0
0500000US08045,08,045,Garfield County,5.6,6.6,28.5,20.1,9.1,19.5,10.5
0500000US08051,08,051,Gunnison County,1.6,1.2,16.0,20.0,6.0,38.5,16.8
0500000US08059,08,059,Jefferson County,1.7,3.9,20.6,21.8,7.9,27.7,16.3
0500000US08079,08,079,Mineral County,1.4,1.8,19.3,30.6,7.0,26.3,13.7
0500000US08091,08,091,Ouray County,0.0,1.6,18.2,24.5,7.1,28.5,20.1
0500000US08103,08,103,Rio Blanco County,2.4,4.8,33.7,28.5,10.3,14.1,6.1
0500000US08115,08,115,Sedgwick County,4.1,5.8,30.0,26.9,12.4,13.5,7.4
0500000US08021,08,021,Conejos County,6.8,6.6,32.4,27.5,6.5,14.9,5.3
0500000US08023,08,023,Costilla County,12.3,9.2,23.8,30.8,4.8,9.9,9.2
0500000US08001,08,001,Adams County,7.7,9.3,28.4,22.4,8.7,16.0,7.6
0500000US08037,08,037,Eagle County,5.2,5.5,15.7,15.9,9.5,34.7,13.5
0500000US08065,08,065,Lake County,7.0,7.4,27.1,16.9,7.5,26.0,8.0
0500000US08081,08,081,Moffat County,3.1,6.0,40.4,26.4,7.0,11.5,5.6
0500000US08097,08,097,Pitkin County,2.3,1.4,14.8,13.8,4.6,48.0,15.1
0500000US08017,08,017,Cheyenne County,2.1,7.8,36.4,22.0,11.8,17.3,2.7
0500000US08025,08,025,Crowley County,3.8,11.4,41.7,19.2,14.3,6.1,3.5
0500000US08033,08,033,Dolores County,1.6,6.5,38.3,24.6,7.7,12.8,8.5
0500000US08057,08,057,Jackson County,4.6,7.7,29.6,34.3,6.8,13.1,3.7
0500000US08069,08,069,Larimer County,1.3,2.9,19.2,21.1,9.1,27.6,18.8
0500000US08083,08,083,Montezuma County,3.6,6.9,29.4,25.2,6.3,18.1,10.5
0500000US08113,08,113,San Miguel County,0.8,4.1,15.2,18.7,4.5,41.1,15.5
0500000US08013,08,013,Boulder County,2.0,3.0,12.3,15.8,6.2,33.1,27.7
0500000US08071,08,071,Las Animas County,5.2,7.0,28.8,27.1,12.2,12.6,7.1
0500000US08125,08,125,Yuma County,6.6,5.3,33.5,23.2,9.3,14.5,7.6
0500000US08107,08,107,Routt County,1.7,1.5,19.7,19.2,7.4,32.3,18.1
0500000US08117,08,117,Summit County,3.1,3.6,19.0,15.8,7.5,37.7,13.3
0500000US08019,08,019,Clear Creek County,0.3,1.4,20.9,22.6,8.3,28.2,18.3
0500000US08029,08,029,Delta County,3.5,6.2,38.2,23.1,7.9,13.7,7.5
0500000US08101,08,101,Pueblo County,3.4,7.2,28.7,27.2,11.6,14.3,7.6
0500000US08087,08,087,Morgan County,9.9,10.0,31.1,22.4,9.0,11.2,6.4
0500000US08093,08,093,Park County,0.5,2.5,29.9,27.1,9.8,21.7,8.5
0500000US08077,08,077,Mesa County,2.9,7.0,27.3,26.7,8.7,18.0,9.5
0500000US08099,08,099,Prowers County,9.3,8.6,25.9,26.5,12.4,12.0,5.4
0500000US08041,08,041,El Paso County,2.2,4.1,20.2,24.5,11.1,22.9,15.0
0500000US08121,08,121,Washington County,1.8,5.7,32.0,33.1,11.3,12.1,4.1
0500000US08005,08,005,Arapahoe County,3.3,4.3,20.7,20.9,8.5,27.1,15.1
0500000US08014,08,014,Broomfield County,1.6,1.7,14.7,18.1,8.6,34.9,20.5
0500000US09009,09,009,New Haven County,3.9,6.0,30.9,16.9,7.4,18.8,16.1
0500000US09003,09,003,Hartford County,4.5,6.0,26.9,16.7,8.2,21.5,16.2
0500000US09015,09,015,Windham County,3.5,7.8,33.0,22.0,9.5,14.9,9.3
0500000US09007,09,007,Middlesex County,2.3,3.6,26.1,17.1,9.5,22.7,18.8
0500000US09013,09,013,Tolland County,1.7,3.8,27.5,17.3,8.6,23.5,17.6
0500000US10003,10,003,New Castle County,3.0,5.6,30.6,18.0,7.0,20.8,15.1
0500000US10005,10,005,Sussex County,4.1,8.2,32.8,19.0,9.4,15.1,11.4
0500000US11001,11,001,District of Columbia,3.9,5.5,17.2,12.9,3.0,24.4,33.2
0500000US12091,12,091,Okaloosa County,2.7,5.5,24.7,25.2,11.4,19.2,11.4
0500000US12123,12,123,Taylor County,5.6,17.0,43.3,18.4,8.4,5.4,2.0
0500000US12133,12,133,Washington County,5.5,13.3,41.5,23.0,5.0,8.2,3.6
0500000US12031,12,031,Duval County,3.1,7.4,27.9,22.4,10.1,19.5,9.7
0500000US12007,12,007,Bradford County,6.7,15.1,39.7,19.9,8.1,7.4,3.2
0500000US12009,12,009,Brevard County,2.3,5.7,28.6,22.3,11.8,18.2,11.1
0500000US12019,12,019,Clay County,2.7,6.2,31.6,24.3,11.2,16.5,7.6
0500000US12067,12,067,Lafayette County,9.0,14.9,40.8,16.2,3.4,8.4,7.4
0500000US12069,12,069,Lake County,3.1,7.6,32.9,23.2,10.5,14.7,8.1
0500000US12089,12,089,Nassau County,2.9,5.7,32.7,21.5,9.0,17.5,10.7
0500000US12103,12,103,Pinellas County,2.8,6.1,28.3,22.0,9.9,20.2,10.8
0500000US12105,12,105,Polk County,6.1,9.1,35.4,20.9,8.5,13.2,6.8
0500000US12111,12,111,St. Lucie County,5.6,8.3,33.7,21.6,10.5,13.2,7.1
0500000US12043,12,043,Glades County,11.1,13.3,40.6,19.6,5.5,7.1,2.8
0500000US12051,12,051,Hendry County,19.4,14.9,34.8,16.1,6.6,4.6,3.6
0500000US12061,12,061,Indian River County,4.0,7.2,29.7,20.7,9.9,17.3,11.1
0500000US12063,12,063,Jackson County,4.9,14.4,37.4,23.2,6.7,8.0,5.4
0500000US12099,12,099,Palm Beach County,5.8,6.0,24.5,19.2,8.8,22.2,13.5
0500000US12109,12,109,St. Johns County,1.7,3.7,21.4,20.3,9.2,27.6,16.2
0500000US12117,12,117,Seminole County,2.0,3.7,21.7,20.0,14.3,25.7,12.6
0500000US12086,12,086,Miami-Dade County,9.9,8.6,27.7,15.6,9.4,18.3,10.6
0500000US12005,12,005,Bay County,2.8,6.9,31.4,25.8,10.3,14.8,8.0
0500000US12035,12,035,Flagler County,2.6,5.4,33.9,23.6,10.1,15.2,9.2
0500000US12037,12,037,Franklin County,7.3,12.4,35.7,18.9,8.6,10.3,6.8
0500000US12047,12,047,Hamilton County,7.1,16.7,44.0,17.9,5.0,7.0,2.3
0500000US12077,12,077,Liberty County,5.3,13.4,47.9,15.7,5.1,8.4,4.2
0500000US12119,12,119,Sumter County,2.5,5.9,30.2,22.2,8.0,17.8,13.3
0500000US12039,12,039,Gadsden County,6.6,14.1,36.6,19.8,6.2,10.7,6.0
0500000US12059,12,059,Holmes County,5.6,17.0,39.0,22.3,5.9,7.3,3.0
0500000US12071,12,071,Lee County,5.1,6.8,30.8,20.3,9.1,17.4,10.4
0500000US12083,12,083,Marion County,3.5,9.1,37.5,22.0,8.5,12.9,6.4
0500000US12021,12,021,Collier County,7.3,6.3,25.4,17.4,7.4,21.5,14.6
0500000US12095,12,095,Orange County,4.6,6.9,24.5,19.0,11.1,22.3,11.5
0500000US12101,12,101,Pasco County,3.3,7.7,33.1,21.8,10.8,15.5,7.9
0500000US12055,12,055,Highlands County,5.9,9.3,38.0,21.4,8.4,10.8,6.2
0500000US12121,12,121,Suwannee County,5.4,13.1,39.3,20.7,6.8,9.9,4.8
0500000US12027,12,027,DeSoto County,15.0,12.3,43.1,13.6,4.5,8.2,3.3
0500000US12013,12,013,Calhoun County,7.4,14.5,41.9,20.1,6.1,7.3,2.6
0500000US12023,12,023,Columbia County,4.4,9.0,36.1,24.5,10.5,10.3,5.2
0500000US12029,12,029,Dixie County,8.4,12.3,44.7,18.2,7.0,6.3,3.1
0500000US12107,12,107,Putnam County,6.2,12.9,40.7,20.0,7.9,7.9,4.5
0500000US12125,12,125,Union County,5.1,18.0,37.9,21.5,9.1,6.0,2.3
0500000US12081,12,081,Manatee County,4.3,6.5,30.4,20.8,8.7,17.9,11.4
0500000US12075,12,075,Levy County,3.8,11.9,41.1,21.0,9.6,8.3,4.3
0500000US12003,12,003,Baker County,3.7,11.7,42.8,20.0,8.4,9.1,4.2
0500000US12127,12,127,Volusia County,2.8,7.2,32.2,23.4,10.8,15.6,8.0
0500000US12073,12,073,Leon County,2.1,4.2,19.1,19.2,9.6,25.8,19.9
0500000US12079,12,079,Madison County,5.3,14.0,38.1,17.8,11.0,8.6,5.2
0500000US12033,12,033,Escambia County,2.4,6.7,27.3,23.3,13.8,17.4,9.0
0500000US12053,12,053,Hernando County,3.6,9.0,36.4,23.3,10.2,11.7,5.8
0500000US13037,13,037,Calhoun County,8.0,17.6,39.3,20.5,5.2,6.0,3.4
0500000US13193,13,193,Macon County,7.7,19.5,34.1,24.1,6.0,4.7,3.9
0500000US13021,13,021,Bibb County,4.0,10.3,31.6,21.8,6.7,15.1,10.6
0500000US13197,13,197,Marion County,5.4,17.6,38.1,20.4,5.4,7.1,6.0
0500000US13249,13,249,Schley County,4.8,10.9,35.3,27.2,8.9,7.7,5.3
0500000US13023,13,023,Bleckley County,5.1,7.3,41.7,19.9,8.8,8.9,8.3
0500000US13093,13,093,Dooly County,8.9,15.9,39.6,18.4,5.8,7.0,4.2
0500000US13119,13,119,Franklin County,6.1,13.9,40.1,18.3,8.0,8.2,5.4
0500000US13103,13,103,Effingham County,4.0,8.0,37.8,22.3,7.8,13.4,6.7
0500000US13171,13,171,Lamar County,2.4,10.9,40.1,21.8,7.6,11.3,5.9
0500000US13107,13,107,Emanuel County,7.0,13.8,42.9,17.2,6.7,6.1,6.3
0500000US13239,13,239,Quitman County,6.2,26.3,34.3,21.5,2.7,6.8,2.4
0500000US13159,13,159,Jasper County,7.1,14.3,38.9,21.7,7.3,6.9,3.8
0500000US13167,13,167,Johnson County,5.2,17.6,44.0,17.2,5.6,5.8,4.6
0500000US13179,13,179,Liberty County,2.9,6.2,32.0,30.2,10.4,12.5,5.8
0500000US13205,13,205,Mitchell County,5.8,19.5,38.2,18.5,7.0,7.5,3.6
0500000US13253,13,253,Seminole County,4.8,9.7,39.6,22.7,8.8,8.4,6.1
0500000US13277,13,277,Tift County,5.1,13.1,34.5,18.8,12.0,8.9,7.6
0500000US13289,13,289,Twiggs County,7.9,21.3,37.6,17.0,6.8,5.1,4.3
0500000US13233,13,233,Polk County,7.9,13.0,39.6,20.2,7.0,7.0,5.2
0500000US13263,13,263,Talbot County,4.6,14.9,44.3,17.7,6.4,8.3,3.7
0500000US13269,13,269,Taylor County,7.4,14.3,37.5,24.4,5.2,7.2,4.1
0500000US13273,13,273,Terrell County,7.3,16.2,31.9,24.6,7.7,6.4,5.9
0500000US13275,13,275,Thomas County,4.9,12.5,30.9,21.8,6.9,12.9,10.1
0500000US13279,13,279,Toombs County,7.7,11.4,38.5,19.4,7.3,9.2,6.6
0500000US13319,13,319,Wilkinson County,4.4,11.2,52.3,16.7,4.9,7.1,3.6
0500000US13017,13,017,Ben Hill County,5.4,12.0,44.2,17.9,8.4,7.4,4.6
0500000US13033,13,033,Burke County,6.0,14.8,37.4,20.1,9.0,7.6,5.1
0500000US13047,13,047,Catoosa County,3.0,9.5,32.4,24.7,9.6,13.7,7.0
0500000US13053,13,053,Chattahoochee County,1.9,5.2,25.9,25.9,7.7,24.8,8.6
0500000US13055,13,055,Chattooga County,10.7,16.2,38.7,18.3,6.3,5.7,4.1
0500000US13073,13,073,Columbia County,2.5,4.8,24.9,22.0,10.7,21.8,13.2
0500000US13087,13,087,Decatur County,7.2,11.1,36.1,22.2,8.7,8.5,6.1
0500000US13115,13,115,Floyd County,7.5,11.5,33.1,20.1,7.4,11.7,8.7
0500000US13117,13,117,Forsyth County,3.4,3.8,16.6,17.5,7.1,34.0,17.7
0500000US13137,13,137,Habersham County,9.3,12.5,33.7,19.2,6.5,10.1,8.6
0500000US13185,13,185,Lowndes County,4.0,10.9,30.0,21.2,8.4,14.8,10.7
0500000US13199,13,199,Meriwether County,5.8,15.1,38.9,23.3,5.5,7.1,4.4
0500000US13207,13,207,Monroe County,3.3,11.7,33.9,18.9,5.9,14.8,11.5
0500000US13261,13,261,Sumter County,7.0,12.3,33.2,19.6,9.3,9.8,8.8
0500000US13265,13,265,Taliaferro County,12.8,16.0,47.8,11.9,4.6,4.7,2.2
0500000US13007,13,007,Baker County,7.5,14.2,38.9,17.8,9.2,8.3,3.9
0500000US13035,13,035,Butts County,4.6,16.2,44.0,17.5,6.4,8.3,3.1
0500000US13043,13,043,Candler County,7.8,15.6,36.1,20.1,6.2,9.5,4.6
0500000US13045,13,045,Carroll County,5.4,10.9,33.2,23.8,6.2,13.3,7.2
0500000US13079,13,079,Crawford County,4.9,11.6,39.4,26.7,7.1,4.9,5.5
0500000US13081,13,081,Crisp County,6.6,13.3,39.1,21.1,6.3,9.2,4.5
0500000US13077,13,077,Coweta County,3.7,7.5,28.6,23.0,7.3,20.5,9.4
0500000US13067,13,067,Cobb County,4.0,4.2,18.7,19.5,7.1,30.0,16.5
0500000US13083,13,083,Dade County,7.4,13.4,35.8,19.4,10.1,9.1,4.8
0500000US13297,13,297,Walton County,3.0,9.8,37.8,21.3,8.3,13.1,6.8
0500000US13027,13,027,Brooks County,6.0,11.3,38.1,20.8,8.7,10.5,4.7
0500000US13091,13,091,Dodge County,5.2,11.5,42.3,19.2,8.0,8.6,5.1
0500000US13105,13,105,Elbert County,7.3,15.3,43.1,17.1,6.4,6.5,4.4
0500000US13113,13,113,Fayette County,1.7,3.5,20.7,19.3,8.3,28.6,17.9
0500000US13165,13,165,Jenkins County,6.1,14.6,40.5,23.0,6.5,5.2,4.0
0500000US13217,13,217,Newton County,3.9,10.3,33.6,25.2,7.4,12.0,7.6
0500000US13227,13,227,Pickens County,4.9,10.2,29.1,24.0,8.1,14.0,9.7
0500000US13071,13,071,Colquitt County,8.8,17.3,39.4,16.0,6.0,6.7,5.7
0500000US13085,13,085,Dawson County,3.6,10.4,28.6,20.3,6.8,18.5,11.9
0500000US13063,13,063,Clayton County,6.3,9.0,32.9,24.1,8.2,13.2,6.3
0500000US13139,13,139,Hall County,11.4,10.2,27.5,20.3,6.6,15.0,9.1
0500000US13141,13,141,Hancock County,8.0,20.5,42.9,15.3,4.5,5.3,3.5
0500000US13189,13,189,McDuffie County,4.2,13.6,40.5,20.5,7.4,8.3,5.5
0500000US13211,13,211,Morgan County,3.9,9.6,34.8,22.4,8.5,12.2,8.7
0500000US13149,13,149,Heard County,5.8,15.0,43.5,20.4,5.6,5.0,4.7
0500000US13095,13,095,Dougherty County,5.3,12.2,29.0,23.8,8.3,12.3,9.1
0500000US13111,13,111,Fannin County,4.2,9.1,34.3,23.7,7.5,13.3,8.0
0500000US13153,13,153,Houston County,2.7,6.4,27.2,25.9,10.4,16.2,11.1
0500000US13175,13,175,Laurens County,4.8,10.0,43.4,17.3,8.9,8.6,6.9
0500000US13255,13,255,Spalding County,4.8,13.4,39.4,18.9,7.2,11.0,5.4
0500000US13271,13,271,Telfair County,12.7,17.0,45.9,9.6,6.4,4.7,3.7
0500000US13291,13,291,Union County,2.8,8.2,34.2,24.0,8.4,11.6,10.8
0500000US13303,13,303,Washington County,6.3,13.6,42.5,18.8,4.9,9.6,4.4
0500000US13311,13,311,White County,2.8,12.1,31.6,22.9,9.3,13.1,8.2
0500000US13223,13,223,Paulding County,2.6,7.3,33.1,23.9,8.9,16.2,7.9
0500000US13231,13,231,Pike County,3.1,9.9,40.9,23.3,6.9,8.9,7.1
0500000US13245,13,245,Richmond County,4.3,12.3,30.7,23.1,8.2,12.9,8.4
0500000US13267,13,267,Tattnall County,7.5,17.0,39.1,17.2,5.9,7.2,6.0
0500000US13019,13,019,Berrien County,5.6,16.4,42.3,16.4,7.5,7.7,4.1
0500000US13295,13,295,Walker County,5.5,12.7,36.2,21.3,8.4,10.5,5.4
0500000US13135,13,135,Gwinnett County,6.2,6.1,22.8,19.5,9.3,23.5,12.6
0500000US13013,13,013,Barrow County,6.0,10.9,34.4,22.9,8.2,12.0,5.6
0500000US13049,13,049,Charlton County,11.6,15.2,39.1,16.4,7.3,4.6,6.0
0500000US13065,13,065,Clinch County,9.9,19.2,31.7,21.8,6.2,6.2,5.0
0500000US13015,13,015,Bartow County,5.1,11.8,33.0,23.4,7.1,13.2,6.3
0500000US13097,13,097,Douglas County,4.1,7.9,30.7,22.6,7.6,16.9,10.3
0500000US13131,13,131,Grady County,7.4,12.3,37.8,18.8,9.5,8.3,5.8
0500000US13161,13,161,Jeff Davis County,5.6,16.7,40.4,19.5,7.8,6.1,3.9
0500000US13209,13,209,Montgomery County,6.9,11.4,39.0,21.1,7.4,8.3,5.8
0500000US13221,13,221,Oglethorpe County,7.3,13.3,36.6,17.8,8.0,9.4,7.5
0500000US13243,13,243,Randolph County,7.9,16.3,37.2,22.1,4.9,6.7,5.0
0500000US13247,13,247,Rockdale County,4.3,7.5,31.5,20.6,9.6,17.4,9.1
0500000US13299,13,299,Ware County,4.6,12.5,40.9,19.7,8.5,8.4,5.5
0500000US13305,13,305,Wayne County,6.5,11.6,40.6,18.9,9.6,7.9,5.0
0500000US13309,13,309,Wheeler County,5.9,16.1,48.7,11.0,5.4,11.4,1.4
0500000US13315,13,315,Wilcox County,5.0,12.7,48.4,17.0,5.5,6.1,5.3
0500000US13009,13,009,Baldwin County,4.3,11.3,36.4,19.5,7.7,12.1,8.8
0500000US13031,13,031,Bulloch County,3.6,9.5,27.3,23.1,9.1,15.0,12.4
0500000US13059,13,059,Clarke County,5.0,7.9,21.1,16.8,6.6,21.0,21.7
0500000US13101,13,101,Echols County,11.6,16.9,38.2,18.5,6.0,5.9,3.0
0500000US13127,13,127,Glynn County,3.1,9.0,27.0,23.6,7.7,17.9,11.8
0500000US13143,13,143,Haralson County,5.7,13.6,36.6,24.4,5.7,8.2,5.9
0500000US13163,13,163,Jefferson County,9.6,15.4,41.3,15.5,7.3,8.0,3.0
0500000US13169,13,169,Jones County,3.2,9.5,36.7,22.3,8.3,12.3,7.7
0500000US13213,13,213,Murray County,11.3,19.4,37.8,17.3,4.9,6.4,3.0
0500000US13215,13,215,Muscogee County,3.8,8.9,27.3,25.3,8.6,16.2,10.0
0500000US13241,13,241,Rabun County,5.1,10.7,34.0,19.6,5.9,14.0,10.8
0500000US13259,13,259,Stewart County,12.8,15.6,42.2,14.5,3.7,7.9,3.4
0500000US13283,13,283,Treutlen County,8.0,17.5,38.9,16.2,5.7,7.7,6.0
0500000US13155,13,155,Irwin County,4.1,14.3,40.6,15.3,11.4,9.1,5.2
0500000US13003,13,003,Atkinson County,15.0,15.8,40.3,12.6,6.3,5.1,4.8
0500000US13005,13,005,Bacon County,5.4,13.1,41.9,21.5,8.0,5.9,4.2
0500000US13025,13,025,Brantley County,5.0,15.0,46.6,17.2,8.0,4.4,3.7
0500000US16087,16,087,Washington County,6.4,7.7,36.5,28.5,6.0,9.6,5.1
0500000US16031,16,031,Cassia County,8.1,9.4,29.9,26.3,7.6,14.1,4.5
0500000US16045,16,045,Gem County,4.3,7.8,39.2,23.1,10.7,10.1,4.8
0500000US16085,16,085,Valley County,1.0,4.5,29.9,28.9,5.8,17.5,12.6
0500000US16003,16,003,Adams County,3.1,7.3,37.7,25.6,7.3,11.2,7.9
0500000US16069,16,069,Nez Perce County,1.7,6.0,32.9,27.4,10.1,16.2,5.7
0500000US16055,16,055,Kootenai County,1.3,6.2,27.1,29.6,10.8,16.8,8.2
0500000US16061,16,061,Lewis County,3.9,7.6,29.4,32.0,9.8,12.3,5.1
0500000US16083,16,083,Twin Falls County,4.9,7.3,27.9,26.7,12.7,13.1,7.5
0500000US16073,16,073,Owyhee County,10.5,14.5,34.3,21.7,7.9,8.7,2.5
0500000US16015,16,015,Boise County,1.3,4.9,27.4,25.8,13.3,16.9,10.3
0500000US16023,16,023,Butte County,1.0,4.0,36.9,29.8,10.1,13.5,4.6
0500000US16029,16,029,Caribou County,2.8,5.0,32.6,27.9,11.9,14.4,5.5
0500000US16001,16,001,Ada County,1.4,3.4,23.0,24.9,9.5,25.3,12.5
0500000US16005,16,005,Bannock County,2.2,6.0,26.5,28.5,9.6,18.5,8.8
0500000US16011,16,011,Bingham County,6.1,6.3,30.0,27.7,9.2,14.4,6.3
0500000US16025,16,025,Camas County,4.3,2.1,38.0,31.1,4.9,13.3,6.2
0500000US16027,16,027,Canyon County,6.9,8.5,32.0,26.5,7.8,12.9,5.4
0500000US16051,16,051,Jefferson County,5.0,5.9,27.7,23.6,15.2,15.6,7.0
0500000US16057,16,057,Latah County,1.0,2.7,19.9,23.1,8.2,26.3,18.8
0500000US16075,16,075,Payette County,6.5,8.5,33.7,28.3,8.8,10.6,3.7
0500000US16009,16,009,Benewah County,2.7,9.1,38.9,25.8,8.4,10.0,5.2
0500000US16033,16,033,Clark County,33.3,5.9,23.6,16.7,4.9,10.6,4.9
0500000US16039,16,039,Elmore County,4.4,6.2,28.0,31.8,13.1,12.0,4.5
0500000US16043,16,043,Fremont County,4.3,8.0,32.0,24.2,10.6,15.1,5.8
0500000US16079,16,079,Shoshone County,3.2,11.2,38.5,26.0,9.5,7.8,3.8
0500000US16049,16,049,Idaho County,3.0,6.4,35.1,27.4,7.9,15.0,5.2
0500000US15001,15,001,Hawaii County,2.2,5.4,30.4,22.2,10.4,19.6,9.9
0500000US15009,15,009,Maui County,3.6,4.4,31.8,23.7,9.9,18.0,8.6
0500000US15007,15,007,Kauai County,4.7,3.5,30.1,19.1,13.1,20.4,9.1
0500000US15005,15,005,Kalawao County,4.3,8.7,27.5,17.4,17.4,18.8,5.8
0500000US17083,17,083,Jersey County,2.8,5.5,37.5,21.4,12.4,13.1,7.3
0500000US17155,17,155,Putnam County,1.2,6.5,38.5,27.0,12.2,9.2,5.4
0500000US17039,17,039,De Witt County,2.7,6.3,36.9,23.7,9.1,16.3,5.0
0500000US17051,17,051,Fayette County,5.0,12.0,39.7,22.0,9.6,8.4,3.3
0500000US17103,17,103,Lee County,2.4,8.7,34.2,25.8,11.2,10.4,7.3
0500000US17107,17,107,Logan County,3.0,8.1,35.0,24.4,9.2,14.5,5.9
0500000US17117,17,117,Macoupin County,2.4,6.6,38.6,24.3,8.8,13.2,6.2
0500000US17159,17,159,Richland County,3.9,8.3,29.9,22.1,14.5,14.7,6.5
0500000US17165,17,165,Saline County,4.3,9.2,28.5,27.1,13.1,11.4,6.3
0500000US17189,17,189,Washington County,3.1,4.8,33.6,24.6,13.3,13.7,7.0
0500000US17135,17,135,Montgomery County,3.4,10.0,39.9,21.7,9.4,9.6,6.0
0500000US17195,17,195,Whiteside County,3.9,5.8,37.1,25.1,9.7,11.8,6.6
0500000US17001,17,001,Adams County,2.0,5.4,34.5,24.9,8.4,15.6,9.2
0500000US17027,17,027,Clinton County,4.4,5.7,32.2,22.8,12.5,15.7,6.8
0500000US17037,17,037,DeKalb County,3.0,4.6,25.5,24.3,11.2,19.6,11.8
0500000US17047,17,047,Edwards County,2.9,5.6,35.1,22.9,19.6,10.0,4.0
0500000US17079,17,079,Jasper County,4.7,6.0,40.2,17.4,14.3,11.9,5.5
0500000US17081,17,081,Jefferson County,4.3,9.7,30.6,25.7,12.3,10.5,6.9
0500000US17197,17,197,Will County,4.2,4.9,26.7,21.9,8.3,21.8,12.2
0500000US17199,17,199,Williamson County,2.8,5.9,30.6,26.7,11.3,13.3,9.2
0500000US17041,17,041,Douglas County,11.1,6.6,32.7,22.2,8.5,13.9,5.0
0500000US17057,17,057,Fulton County,3.5,8.4,34.6,25.2,10.7,12.0,5.6
0500000US17061,17,061,Greene County,3.6,8.5,44.4,22.4,8.6,8.8,3.7
0500000US17069,17,069,Hardin County,7.1,11.9,32.9,24.1,12.9,8.9,2.3
0500000US17073,17,073,Henry County,2.0,7.8,33.8,22.1,11.6,15.1,7.6
0500000US17095,17,095,Knox County,2.5,8.7,36.2,23.7,10.4,12.0,6.6
0500000US17097,17,097,Lake County,4.9,4.5,21.1,18.2,6.2,26.3,18.8
0500000US17127,17,127,Massac County,5.0,8.8,34.2,27.1,11.8,9.8,3.4
0500000US17171,17,171,Scott County,2.6,4.8,48.7,20.3,8.7,10.4,4.6
0500000US17017,17,017,Cass County,5.1,10.9,43.2,20.0,6.2,10.3,4.3
0500000US17099,17,099,LaSalle County,3.2,8.1,35.6,25.0,10.1,11.9,6.1
0500000US17067,17,067,Hancock County,1.9,4.9,38.1,21.0,12.9,14.8,6.5
0500000US17063,17,063,Grundy County,2.6,4.4,33.0,27.1,9.4,15.4,8.1
0500000US17091,17,091,Kankakee County,4.4,7.8,33.6,24.9,8.4,13.1,7.9
0500000US17043,17,043,DuPage County,3.7,3.7,18.3,18.1,7.4,29.4,19.4
0500000US17167,17,167,Sangamon County,1.8,5.8,27.9,22.3,8.0,21.6,12.6
0500000US17129,17,129,Menard County,1.9,4.7,36.7,23.3,10.3,16.3,6.8
0500000US17031,17,031,Cook County,6.7,6.6,23.3,18.8,6.5,22.6,15.4
0500000US17141,17,141,Ogle County,3.8,6.3,33.6,24.9,11.3,13.3,6.7
0500000US17137,17,137,Morgan County,2.1,6.2,40.7,23.6,7.5,13.8,6.1
0500000US17177,17,177,Stephenson County,2.2,4.9,36.0,27.1,10.5,13.0,6.2
0500000US17193,17,193,White County,2.7,6.0,38.4,25.4,12.3,9.9,5.3
0500000US17203,17,203,Woodford County,1.3,4.2,32.1,20.5,10.4,22.1,9.5
0500000US17071,17,071,Henderson County,2.7,7.2,43.5,21.6,9.6,11.5,3.9
0500000US17111,17,111,McHenry County,3.0,4.2,26.2,23.6,9.3,22.5,11.2
0500000US17113,17,113,McLean County,1.6,2.5,25.1,18.4,7.6,29.1,15.6
0500000US17145,17,145,Perry County,3.3,12.3,38.6,23.3,10.8,8.5,3.2
0500000US17149,17,149,Pike County,3.3,8.0,41.2,24.0,8.3,10.8,4.4
0500000US17161,17,161,Rock Island County,3.8,7.3,29.9,25.6,10.2,15.0,8.1
0500000US17163,17,163,St. Clair County,2.5,6.7,28.6,23.7,11.2,16.0,11.3
0500000US17185,17,185,Wabash County,2.4,7.1,30.8,25.5,17.1,11.7,5.5
0500000US17013,17,013,Calhoun County,4.0,5.4,43.6,22.8,10.6,7.6,6.0
0500000US17035,17,035,Cumberland County,3.5,6.9,40.1,20.7,13.2,11.3,4.5
0500000US17085,17,085,Jo Daviess County,3.4,4.8,37.1,22.7,8.2,15.8,8.1
0500000US17089,17,089,Kane County,8.6,7.3,22.5,20.9,7.5,21.2,11.9
