geo_id,state_id,county_id,county_name,industry_agriculture_forestry_fishing_and_hunting_and_mining,industry_construction,industry_manufacturing,industry_wholesale_trade,industry_retail_trade,industry_transportation_and_warehousing_and_utilities,industry_information,industry_finance_and_insurance_real_estate_and_rental_and_leasing,industry_professional_scientific_management_administrative_and_waste_management_services,industry_educational_services_health_care_and_social_assistance,industry_arts_entertainment_recreation_accommodation_and_food_services,industry_other_services_except_public_administration,industry_public_administration
0500000US48103,48,103,Crane County,644,134,55,34,160,144,31,41,58,406,99,104,119
0500000US48307,48,307,McCulloch County,597,183,246,61,351,334,27,128,191,664,390,349,260
0500000US48287,48,287,Lee County,559,963,532,213,738,581,97,463,582,1361,712,585,633
0500000US48139,48,139,Ellis County,1425,7347,11024,2434,9128,5996,1472,5418,7898,16427,6097,4192,3106
0500000US48265,48,265,Kerr County,715,2805,1215,258,2550,596,359,1224,1648,5227,2560,1788,925
0500000US48145,48,145,Falls County,471,319,1054,172,661,345,41,265,222,1286,374,293,306
0500000US19137,19,137,Montgomery County,308,278,818,149,676,212,136,160,198,1261,183,243,157
0500000US19123,19,123,Mahaska County,555,662,2827,242,997,417,128,438,392,2595,769,548,213
0500000US19019,19,019,Buchanan County,746,843,2221,232,1080,425,100,435,559,2440,528,367,431
0500000US19053,19,053,Decatur County,267,244,358,54,415,231,70,132,137,1265,261,195,91
0500000US20085,20,085,Jackson County,320,527,569,243,640,293,66,261,352,1327,702,356,543
0500000US20109,20,109,Logan County,230,65,62,86,205,83,24,39,33,317,135,55,88
0500000US20209,20,209,Wyandotte County,380,7956,9194,2647,7817,5180,1226,3770,8095,14056,7192,3497,3697
0500000US20027,20,027,Clay County,461,289,341,153,422,254,24,202,188,911,221,283,267
0500000US20169,20,169,Saline County,411,1820,4795,746,3060,1116,231,1395,1899,6507,2652,1568,1142
0500000US20197,20,197,Wabaunsee County,204,384,387,72,317,209,33,177,165,857,128,150,285
0500000US20123,20,123,Mitchell County,298,221,207,109,296,142,100,166,165,737,90,114,108
0500000US20005,20,005,Atchison County,367,430,1291,122,747,309,54,413,392,2273,634,331,358
0500000US20055,20,055,Finney County,1402,1349,3548,671,2190,1206,229,322,986,3650,1693,688,697
0500000US20103,20,103,Leavenworth County,363,2819,2438,595,4062,1648,579,2183,2590,8961,3163,1493,4419
0500000US20187,20,187,Stanton County,354,48,23,30,59,19,24,22,38,220,20,71,102
0500000US20119,20,119,Meade County,426,230,112,35,143,103,31,48,91,586,71,81,127
0500000US20151,20,151,Pratt County,623,287,270,96,649,232,84,197,257,1081,457,189,93
0500000US20003,20,003,Anderson County,472,235,310,122,366,198,69,71,210,961,208,211,91
0500000US20061,20,061,Geary County,156,544,870,333,1251,560,83,604,1169,2997,839,540,1852
0500000US20057,20,057,Ford County,1093,965,4744,597,1444,960,329,539,757,2717,1253,820,428
0500000US20117,20,117,Marshall County,396,325,983,128,510,266,91,242,175,1039,200,176,228
0500000US20023,20,023,Cheyenne County,226,58,59,49,102,70,19,67,45,349,56,67,76
0500000US20035,20,035,Cowley County,623,699,3406,412,1343,807,148,510,730,4162,1352,658,694
0500000US20059,20,059,Franklin County,391,1066,1385,547,1872,1045,170,459,1040,3025,784,572,431
0500000US20089,20,089,Jewell County,201,71,89,44,107,47,40,81,57,305,33,105,48
0500000US20159,20,159,Rice County,508,285,564,96,373,265,72,204,200,1494,280,214,198
0500000US20017,20,017,Chase County,77,94,197,28,138,52,0,20,45,279,74,46,66
0500000US20203,20,203,Wichita County,260,42,185,30,38,42,4,37,27,205,60,107,47
0500000US20137,20,137,Norton County,284,179,287,60,198,156,99,70,110,645,70,128,154
0500000US20009,20,009,Barton County,1200,1040,1270,368,1242,880,189,877,734,3216,1164,676,623
0500000US20047,20,047,Edwards County,229,94,216,88,129,136,28,32,37,267,51,48,89
0500000US20165,20,165,Rush County,239,103,119,36,92,94,36,46,78,415,84,56,91
0500000US20115,20,115,Marion County,440,392,1131,236,597,238,57,185,132,1420,325,295,184
0500000US20143,20,143,Ottawa County,245,236,388,141,204,158,80,188,127,781,103,174,124
0500000US20007,20,007,Barber County,401,128,151,85,295,143,34,64,40,518,108,98,107
0500000US20041,20,041,Dickinson County,539,588,1010,234,1126,474,146,414,501,2139,626,418,402
0500000US21223,21,223,Trimble County,78,181,817,64,338,474,66,146,305,779,304,99,158
0500000US21105,21,105,Hickman County,122,98,207,31,150,156,2,60,49,504,77,138,19
0500000US21179,21,179,Nelson County,604,1495,5238,452,2352,1763,248,1122,1513,4218,1207,840,769
0500000US21081,21,081,Grant County,86,779,2200,400,1262,872,132,477,734,1747,1227,313,456
0500000US21141,21,141,Logan County,566,708,2950,241,1361,539,109,278,390,1956,618,593,449
0500000US21191,21,191,Pendleton County,99,631,1094,180,993,677,82,218,475,1126,310,249,241
0500000US21215,21,215,Spencer County,148,932,1886,279,978,800,31,631,548,2131,490,485,334
0500000US21011,21,011,Bath County,214,346,1079,55,495,299,85,74,346,1027,419,122,189
0500000US21021,21,021,Boyle County,315,694,2253,146,1230,500,221,388,619,3778,1235,523,455
0500000US21095,21,095,Harlan County,671,503,424,38,866,422,45,376,469,2499,621,221,334
0500000US21137,21,137,Lincoln County,198,854,1341,106,1156,680,266,267,595,2412,718,726,444
0500000US21171,21,171,Monroe County,520,436,940,149,477,63,36,94,132,885,185,290,190
0500000US21225,21,225,Union County,904,320,1128,116,667,461,36,113,278,1348,369,228,262
0500000US21035,21,035,Calloway County,320,1108,1998,256,2149,925,195,656,1220,5638,1908,781,662
0500000US21059,21,059,Daviess County,890,2749,7328,992,5558,2029,489,3335,3160,10842,3860,2480,1663
0500000US21101,21,101,Henderson County,453,1508,3878,573,2672,991,257,618,1350,4700,1763,907,732
0500000US21119,21,119,Knott County,323,332,121,96,564,251,71,95,257,1517,262,339,398
0500000US21177,21,177,Muhlenberg County,766,693,2006,266,1397,833,69,382,625,2695,940,714,384
0500000US21199,21,199,Pulaski County,365,1928,3152,571,3284,1075,458,1109,1785,6493,2224,1646,1101
0500000US21001,21,001,Adair County,257,763,1519,96,857,474,96,239,336,2171,575,324,313
0500000US21057,21,057,Cumberland County,47,164,558,13,294,118,0,109,170,698,105,100,64
0500000US21129,21,129,Lee County,18,152,220,11,225,144,58,53,95,546,55,56,205
0500000US21135,21,135,Lewis County,153,480,913,23,463,360,102,87,256,1230,163,184,176
0500000US21239,21,239,Woodford County,1197,741,1617,351,1169,474,183,578,1152,2920,1001,839,824
0500000US21113,21,113,Jessamine County,387,2208,2355,654,2993,1159,367,1039,2127,6554,2233,1393,612
0500000US21133,21,133,Letcher County,511,421,362,133,733,351,145,175,351,2556,526,389,340
0500000US21145,21,145,McCracken County,399,1814,2598,693,3739,1876,350,1331,2886,7042,3105,1977,1069
0500000US21235,21,235,Whitley County,256,450,1974,350,1577,539,178,333,795,3897,1021,583,686
0500000US21071,21,071,Floyd County,592,706,505,315,1464,678,216,485,589,3058,861,490,633
0500000US21147,21,147,McCreary County,47,496,475,111,714,270,113,234,173,910,397,177,290
0500000US21169,21,169,Metcalfe County,290,194,1040,51,509,183,64,113,323,674,156,97,226
0500000US21205,21,205,Rowan County,206,607,1192,59,1339,227,123,433,456,3135,1134,580,574
0500000US21049,21,049,Clark County,250,1179,2860,375,1987,878,125,829,1286,3526,1294,686,956
0500000US21041,21,041,Carroll County,143,366,1155,145,446,302,20,159,279,565,489,212,165
0500000US21065,21,065,Estill County,88,297,1146,67,857,244,24,122,110,1023,257,208,182
0500000US21089,21,089,Greenup County,159,944,1416,257,2235,863,191,665,821,4307,1048,586,520
0500000US21043,21,043,Carter County,301,716,849,106,1007,564,235,344,411,2718,682,361,475
0500000US22057,22,057,Lafourche Parish,3776,3936,4857,941,4571,3725,590,1779,2883,9654,3070,2123,1388
0500000US22053,22,053,Jefferson Davis Parish,1319,1108,857,107,1396,807,147,356,476,2940,1293,706,710
0500000US22125,22,125,West Feliciana Parish,67,436,449,66,514,144,44,253,472,1355,727,276,928
0500000US22011,22,011,Beauregard Parish,639,1515,1645,253,1633,764,124,558,1061,3031,1333,864,832
0500000US22039,22,039,Evangeline Parish,888,827,900,213,1752,679,79,420,349,3251,913,910,429
0500000US22061,22,061,Lincoln Parish,336,1081,1710,177,2011,818,132,1011,1407,6933,3184,1154,936
0500000US22119,22,119,Webster Parish,1195,1802,1282,348,1759,963,66,504,733,3395,1506,785,954
0500000US22047,22,047,Iberville Parish,308,1042,1643,304,1424,678,60,511,1017,2951,877,820,1163
0500000US22067,22,067,Morehouse Parish,461,646,1167,302,1022,337,171,610,402,2556,623,618,364
0500000US22109,22,109,Terrebonne Parish,5173,3780,3549,1188,6582,3128,449,1570,3264,9809,4547,2111,1579
0500000US22027,22,027,Claiborne Parish,369,455,719,104,461,419,48,111,303,1370,184,267,443
0500000US22009,22,009,Avoyelles Parish,566,1160,1005,248,1850,767,192,631,744,3969,1701,616,1569
0500000US22077,22,077,Pointe Coupee Parish,520,999,1145,145,1002,927,70,424,535,1929,724,269,554
0500000US22115,22,115,Vernon Parish,861,1186,890,271,1868,715,220,658,1368,3971,1552,872,2695
0500000US22085,22,085,Sabine Parish,1224,467,848,159,1082,431,49,293,515,1621,477,590,347
0500000US22059,22,059,LaSalle Parish,1111,316,182,65,489,144,72,138,135,1489,276,237,287
0500000US23015,23,015,Lincoln County,912,1480,1598,170,2116,402,270,653,1420,4120,1519,914,730
0500000US23021,23,021,Piscataquis County,178,556,1121,50,760,293,131,190,265,1840,326,281,343
0500000US23029,23,029,Washington County,1679,868,1058,277,1372,592,138,490,582,3443,874,696,807
0500000US23023,23,023,Sagadahoc County,478,1427,2609,444,2444,410,293,788,1394,4554,1694,803,1104
0500000US23011,23,011,Kennebec County,1046,3984,4405,1549,8292,2141,857,2480,4719,17586,4339,2510,5011
0500000US23009,23,009,Hancock County,1788,2137,1437,469,3483,1000,410,1188,3029,6944,2749,1326,771
0500000US24039,24,039,Somerset County,498,425,438,309,878,386,119,206,666,2583,650,610,939
0500000US24001,24,001,Allegany County,269,1799,2412,596,3352,1869,555,1415,2007,7998,2989,1329,2230
0500000US24033,24,033,Prince George's County,496,40732,9814,5947,42590,30107,9876,23059,71974,108655,43811,28501,65301
0500000US24021,24,021,Frederick County,1333,10382,7799,2595,12847,4346,3273,8425,23033,28911,10452,6326,11826
0500000US24029,24,029,Kent County,550,397,1005,129,1119,320,61,447,922,2238,1124,394,533
0500000US25027,25,027,Worcester County,2084,25719,51470,9785,47538,17390,8259,27172,46593,116307,32295,18141,15952
0500000US26033,26,033,Chippewa County,375,862,1023,151,2062,544,233,352,747,3791,2498,781,1760
0500000US26125,26,125,Oakland County,1380,27067,124173,15907,61265,19016,12661,47857,91415,141062,54242,25832,16912
0500000US26121,26,121,Muskegon County,700,4081,19453,1384,8842,2357,682,2349,5074,15978,6778,3865,2570
0500000US26087,26,087,Lapeer County,849,3519,9578,650,4231,1523,342,1627,3152,7705,2828,2087,1071
0500000US26151,26,151,Sanilac County,1564,1168,4162,311,2284,776,171,557,840,3380,1156,806,627
0500000US26131,26,131,Ontonagon County,120,173,125,10,225,87,49,92,119,497,302,113,154
0500000US26001,26,001,Alcona County,85,218,554,52,371,327,79,130,241,630,304,186,195
0500000US26079,26,079,Kalkaska County,423,685,822,220,1031,325,113,279,554,1339,787,447,211
0500000US26129,26,129,Ogemaw County,378,581,897,210,1213,361,114,243,509,1900,749,331,234
0500000US26165,26,165,Wexford County,373,804,3077,276,1786,672,159,550,930,2654,1509,787,468
0500000US26043,26,043,Dickinson County,293,952,1793,209,1325,484,246,438,625,3240,897,431,341
0500000US26065,26,065,Ingham County,812,4981,14038,2563,14282,5256,2170,9636,14059,40720,16265,6546,9604
0500000US26109,26,109,Menominee County,380,502,3188,256,1054,566,138,377,492,2082,1048,501,318
0500000US26113,26,113,Missaukee County,753,488,1213,138,696,304,38,191,304,1210,371,228,279
0500000US26159,26,159,Van Buren County,1571,2475,6775,934,3795,1410,293,1552,2648,7099,3015,1482,1120
0500000US26015,26,015,Barry County,767,2427,6744,792,2783,1170,239,1542,1864,5539,1924,1475,943
0500000US26019,26,019,Benzie County,162,765,914,49,903,263,68,343,589,2056,985,391,339
0500000US26153,26,153,Schoolcraft County,148,210,264,25,300,105,16,215,103,715,381,143,182
0500000US26055,26,055,Grand Traverse County,587,3082,4961,1173,6672,1394,704,3143,4150,11499,5456,1909,1390
0500000US26049,26,049,Genesee County,687,9553,28584,3344,22709,7720,2320,7857,13857,43335,16204,8451,5177
0500000US26093,26,093,Livingston County,471,6879,17263,3431,11540,3604,1623,6047,10584,20072,8098,4212,2551
0500000US26101,26,101,Manistee County,221,642,1211,149,1133,355,122,360,460,2042,1630,418,701
0500000US26051,26,051,Gladwin County,261,1013,1712,152,1011,426,64,473,486,1746,646,462,305
0500000US05075,05,075,Lawrence County,447,475,874,111,879,695,45,171,196,1623,456,238,403
0500000US05029,05,029,Conway County,706,716,1218,239,880,765,173,427,551,1966,538,200,491
0500000US05001,05,001,Arkansas County,594,373,1779,311,944,405,98,274,279,1498,376,409,456
0500000US05085,05,085,Lonoke County,712,2099,2950,1010,4013,2246,610,1778,2483,7659,2708,1596,2471
0500000US06047,06,047,Merced County,12792,6875,11833,3185,11452,5676,1038,2909,6840,23163,7756,4812,4307
0500000US06049,06,049,Modoc County,637,98,18,94,242,115,16,76,171,786,340,261,271
0500000US06027,06,027,Inyo County,406,753,209,75,928,621,110,256,362,2069,1230,411,660
0500000US06099,06,099,Stanislaus County,12078,17435,27242,8710,28625,14004,2600,8333,19682,47408,18124,10394,7897
0500000US06103,06,103,Tehama County,1635,1903,2153,461,3316,1310,374,1008,1999,5089,2661,1134,1222
0500000US06069,06,069,San Benito County,1962,3252,3451,950,3488,1351,411,1052,2396,5712,2378,1140,1288
0500000US06017,06,017,El Dorado County,1070,6412,5754,1404,9314,3444,1831,6396,10719,16652,10281,4056,5716
0500000US06075,06,075,San Francisco County,1106,16535,26424,8975,47293,21187,30937,43878,124553,94401,60331,23257,16505
0500000US06107,06,107,Tulare County,31682,8856,14599,6135,20057,7737,1598,5747,11014,36891,14741,8304,9875
0500000US06057,06,057,Nevada County,618,3574,2682,805,4821,1823,651,2512,6047,9932,4591,2776,2536
0500000US06039,06,039,Madera County,9217,4138,5432,1335,5883,2365,759,2246,3748,11901,5175,2592,3008
0500000US06105,06,105,Trinity County,378,348,256,22,420,238,71,159,310,1058,705,257,536
0500000US06071,06,071,San Bernardino County,5986,67634,78804,29625,115302,85911,11483,42392,83437,197018,81531,45851,47461
0500000US06061,06,061,Placer County,1323,12269,10649,4333,20225,7302,3883,14804,21699,39859,16001,8554,12592
0500000US06095,06,095,Solano County,3014,16752,17279,5077,23107,12743,3636,11149,19706,46786,19382,9695,14387
0500000US06011,06,011,Colusa County,2648,462,968,236,914,522,27,337,415,1194,1327,195,418
0500000US06031,06,031,Kings County,7930,1933,3988,1220,5126,2322,541,1576,3365,11330,4487,2139,7260
0500000US06019,06,019,Fresno County,39703,22833,29221,14087,41828,19879,5377,18856,33818,95614,34762,19316,24881
0500000US06111,06,111,Ventura County,23148,23744,41599,12286,43604,13782,10054,31537,49253,80852,40004,21816,20549
0500000US08123,08,123,Weld County,9360,13697,14996,4248,17686,8222,2149,6984,15475,27889,12031,7603,5837
0500000US08027,08,027,Custer County,54,318,86,4,101,47,3,50,162,247,108,90,135
0500000US08035,08,035,Douglas County,2516,10275,10864,4806,19042,6399,9038,20859,30535,32716,14838,7244,7443
0500000US08067,08,067,La Plata County,1719,2649,849,817,3629,1140,501,1826,3195,6061,4014,1377,1769
0500000US08105,08,105,Rio Grande County,464,539,276,101,497,193,100,225,171,1018,439,177,281
0500000US08011,08,011,Bent County,245,181,47,35,85,146,12,82,70,306,95,39,183
0500000US08111,08,111,San Juan County,23,17,14,0,56,15,0,5,36,49,49,24,22
0500000US08075,08,075,Logan County,1039,1118,380,218,1275,623,178,436,801,2346,884,515,877
0500000US08119,08,119,Teller County,520,981,485,305,1198,541,143,655,1221,2382,1626,723,899
0500000US08039,08,039,Elbert County,400,1604,624,240,1450,1105,459,832,1741,2596,889,688,821
0500000US08073,08,073,Lincoln County,163,110,11,16,182,130,8,70,58,424,96,66,195
0500000US08003,08,003,Alamosa County,318,474,199,331,821,404,108,390,222,1832,1055,412,328
0500000US08043,08,043,Fremont County,629,1051,544,154,1505,494,246,609,1258,3736,1168,626,2176
0500000US08085,08,085,Montrose County,946,2177,1240,366,2140,767,149,872,1311,3475,1830,903,1161
0500000US08109,08,109,Saguache County,579,293,199,72,318,138,21,55,70,356,204,79,126
0500000US08053,08,053,Hinsdale County,14,83,5,0,42,22,12,8,34,58,62,17,47
0500000US08049,08,049,Grand County,373,962,162,31,795,440,80,706,575,1198,2399,364,545
0500000US08089,08,089,Otero County,573,397,519,236,620,377,81,260,500,1826,535,342,727
0500000US09005,09,005,Litchfield County,999,7127,12721,2075,11478,3558,2434,6722,9468,24943,7164,5103,3598
0500000US09011,09,011,New London County,1009,7352,17293,2320,15039,5795,2006,6140,11731,32336,19855,5071,7089
0500000US09001,09,001,Fairfield County,1328,31378,37834,12011,48231,16784,13347,56801,73725,109129,39472,23870,11603
0500000US10001,10,001,Kent County,922,5166,6590,1457,11102,3682,900,4348,5405,19887,8715,3207,7852
0500000US12057,12,057,Hillsborough County,8567,44837,32773,18648,76707,33006,14541,70821,98276,144735,67141,30431,24923
0500000US12129,12,129,Wakulla County,146,1156,635,170,1217,570,183,920,1400,2994,947,767,2223
0500000US12045,12,045,Gulf County,160,443,243,85,511,254,97,298,765,1113,631,252,802
0500000US12097,12,097,Osceola County,872,10915,4643,4248,23289,9625,1964,7231,17309,26142,36823,7047,5384
0500000US12131,12,131,Walton County,259,3432,1301,494,3491,1224,315,2618,4315,4754,4322,1239,1640
0500000US12065,12,065,Jefferson County,228,361,143,28,569,224,52,310,462,1353,438,254,825
0500000US12049,12,049,Hardee County,1638,779,561,371,1146,575,146,433,713,1627,762,608,652
0500000US12093,12,093,Okeechobee County,1515,1764,701,465,1919,893,97,472,1062,2894,1329,819,792
0500000US12041,12,041,Gilchrist County,277,640,458,121,1052,251,33,483,644,1562,528,213,513
0500000US12001,12,001,Alachua County,1280,4464,4285,1612,13265,4098,2040,6616,12449,48002,14413,6216,5037
0500000US12015,12,015,Charlotte County,482,5636,2675,1175,11048,2723,1195,3906,6697,12780,6988,3070,2500
0500000US12085,12,085,Martin County,1328,5881,3825,1717,7130,3290,1156,5014,8762,14024,7272,3738,2441
0500000US12115,12,115,Sarasota County,1063,13025,9110,3383,23074,5594,2854,12973,22107,36525,21993,9491,5232
0500000US12017,12,017,Citrus County,680,4372,1819,846,7119,3017,498,2221,4474,11045,5225,2535,1920
0500000US12113,12,113,Santa Rosa County,1002,5185,3549,1137,8983,4041,1151,5440,8310,15882,8130,4228,5948
0500000US12011,12,011,Broward County,2349,64784,43780,34316,123116,57859,21330,75350,134133,196063,106140,53014,37636
0500000US12087,12,087,Monroe County,781,3137,958,810,4719,2420,466,2875,4003,5843,9651,1959,2770
0500000US13313,13,313,Whitfield County,215,3044,18978,1504,4591,1796,537,1205,2765,6569,3274,1792,977
0500000US13285,13,285,Troup County,119,1172,7910,683,3137,1784,437,1176,2393,6151,2371,1608,883
0500000US13145,13,145,Harris County,172,952,1691,596,1395,967,335,1833,1382,3412,1111,474,866
0500000US13321,13,321,Worth County,392,767,1405,306,1056,409,57,414,807,1680,487,469,552
0500000US13109,13,109,Evans County,247,376,719,237,457,251,26,90,275,822,245,320,232
0500000US13307,13,307,Webster County,127,37,196,44,76,75,5,40,51,212,40,34,121
0500000US13125,13,125,Glascock County,74,134,220,15,92,95,29,74,107,331,60,43,90
