type,id,tech,urban_rural,tribal_non,speed,has_0,has_1,has_2,has_3more
county,06089,acfosw,U,T,0.2,0,0,0,34
county,06091,acfosw,R,N,0.2,0,0,0,2996
county,06091,acfosw,U,N,0.2,0,0,0,9
county,06093,acfosw,R,N,0.2,0,0,0,29267
county,06093,acfosw,R,T,0.2,0,0,0,376
county,06093,acfosw,U,N,0.2,0,0,0,13659
county,06093,acfosw,U,T,0.2,0,0,0,237
county,06095,acfosw,R,N,0.2,0,21,4,26488
county,06095,acfosw,U,N,0.2,0,0,0,421128
county,06097,acfosw,R,N,0.2,0,1,0,68303
county,06097,acfosw,R,T,0.2,0,0,0,79
county,06097,acfosw,U,N,0.2,0,0,0,425953
county,06099,acfosw,R,N,0.2,0,0,0,46795
county,06099,acfosw,U,N,0.2,0,0,0,503865
county,06101,acfosw,R,N,0.2,0,0,1,15382
county,06101,acfosw,U,N,0.2,0,0,0,81588
county,06103,acfosw,R,N,0.2,0,0,1,34287
county,06103,acfosw,R,T,0.2,0,0,0,2
county,06103,acfosw,U,N,0.2,0,0,0,30794
county,06105,acfosw,R,N,0.2,0,0,0,12285
county,06105,acfosw,R,T,0.2,0,0,0,0
county,06107,acfosw,R,N,0.2,0,0,0,78359
county,06107,acfosw,R,T,0.2,0,0,0,1193
county,06107,acfosw,U,N,0.2,0,0,0,386641
county,06109,acfosw,R,N,0.2,0,0,0,26813
county,06109,acfosw,R,T,0.2,0,0,0,189
county,06109,acfosw,U,N,0.2,0,0,0,27476
county,06111,acfosw,R,N,0.2,0,2,0,32977
county,06111,acfosw,U,N,0.2,0,1,3,813023
county,06113,acfosw,R,N,0.2,0,0,1,20286
county,06113,acfosw,R,T,0.2,0,0,0,105
county,06113,acfosw,U,N,0.2,0,0,1,200107
county,06115,acfosw,R,N,0.2,0,0,0,23600
county,06115,acfosw,U,N,0.2,0,0,0,55068
county,08001,acfosw,R,N,0.2,0,7,5,32778
county,08001,acfosw,U,N,0.2,0,0,22,484556
county,08003,acfosw,R,N,0.2,0,0,0,6592
county,08003,acfosw,U,N,0.2,0,0,0,9641
county,08005,acfosw,R,N,0.2,0,2,2,17471
county,08005,acfosw,U,N,0.2,0,0,1,639057
county,08007,acfosw,R,N,0.2,0,0,0,7028
county,08007,acfosw,R,T,0.2,0,0,0,1740
county,08007,acfosw,U,N,0.2,0,0,0,5261
county,08009,acfosw,R,N,0.2,0,0,0,3581
county,08011,acfosw,R,N,0.2,0,0,1,2218
county,08011,acfosw,U,N,0.2,0,0,0,3358
county,08013,acfosw,R,N,0.2,0,2,0,33975
county,08013,acfosw,U,N,0.2,0,2,0,292217
county,08014,acfosw,R,N,0.2,0,1,0,1472
county,08014,acfosw,U,N,0.2,0,0,0,68981
county,08015,acfosw,R,N,0.2,0,0,0,8169
county,08015,acfosw,U,N,0.2,0,0,0,12187
county,08017,acfosw,R,N,0.2,0,0,0,1831
county,08019,acfosw,R,N,0.2,0,0,0,9699
county,08021,acfosw,R,N,0.2,0,0,0,8205
county,08023,acfosw,R,N,0.2,0,0,0,3886
county,08025,acfosw,R,N,0.2,0,0,1,6055
county,08027,acfosw,R,N,0.2,0,0,0,5068
county,08029,acfosw,R,N,0.2,0,0,0,19756
county,08029,acfosw,U,N,0.2,0,0,0,11406
county,08031,acfosw,R,N,0.2,0,0,0,5787
county,08031,acfosw,U,N,0.2,0,0,0,721229
county,08033,acfosw,R,N,0.2,0,0,0,2055
county,08035,acfosw,R,N,0.2,0,0,0,53658
county,08035,acfosw,U,N,0.2,0,0,0,297488
county,08037,acfosw,R,N,0.2,0,0,0,12964
county,08037,acfosw,U,N,0.2,0,0,0,42163
county,08039,acfosw,R,N,0.2,0,0,0,26716
county,08041,acfosw,R,N,0.2,0,0,0,90351
county,08041,acfosw,U,N,0.2,0,0,1,630036
county,08043,acfosw,R,N,0.2,0,0,0,13914
county,08043,acfosw,U,N,0.2,0,0,0,33925
county,08045,acfosw,R,N,0.2,0,0,0,16464
county,08045,acfosw,U,N,0.2,0,0,0,43596
county,08047,acfosw,R,N,0.2,0,0,0,6240
county,08049,acfosw,R,N,0.2,0,0,0,13276
county,08049,acfosw,U,N,0.2,0,0,0,2458
county,08051,acfosw,R,N,0.2,0,0,0,10880
county,08051,acfosw,U,N,0.2,0,0,0,6582
county,08053,acfosw,R,N,0.2,0,0,0,820
county,08055,acfosw,R,N,0.2,0,0,0,4005
county,08055,acfosw,U,N,0.2,0,0,0,2892
county,08057,acfosw,R,N,0.2,0,0,0,1392
county,08059,acfosw,R,N,0.2,0,3,0,49728
county,08059,acfosw,U,N,0.2,0,0,3,533138
county,08061,acfosw,R,N,0.2,0,0,0,1406
county,08063,acfosw,R,N,0.2,0,0,0,4243
county,08063,acfosw,U,N,0.2,0,0,0,2854
county,08065,acfosw,R,N,0.2,0,0,0,2869
county,08065,acfosw,U,N,0.2,0,0,0,5258
county,08067,acfosw,R,N,0.2,0,0,0,21423
county,08067,acfosw,R,T,0.2,0,0,0,13330
county,08067,acfosw,U,N,0.2,0,0,0,21468
county,08069,acfosw,R,N,0.2,0,61,4,61917
county,08069,acfosw,U,N,0.2,0,9,6,294892
county,08071,acfosw,R,N,0.2,0,0,0,5933
county,08071,acfosw,U,N,0.2,0,0,0,8573
county,08073,acfosw,R,N,0.2,0,0,1,5698
county,08075,acfosw,R,N,0.2,0,0,0,7612
county,08075,acfosw,U,N,0.2,0,0,0,14790
county,08077,acfosw,R,N,0.2,0,0,1,21219
county,08077,acfosw,U,N,0.2,0,0,0,132990
county,08079,acfosw,R,N,0.2,0,0,0,769
county,08081,acfosw,R,N,0.2,0,0,0,3923
county,08081,acfosw,U,N,0.2,0,0,0,9360
county,08083,acfosw,R,N,0.2,0,0,0,16274
county,08083,acfosw,R,T,0.2,0,0,0,1713
county,08083,acfosw,U,N,0.2,0,0,0,8196
county,08085,acfosw,R,N,0.2,0,0,0,20082
county,08085,acfosw,U,N,0.2,0,0,0,22676
county,08087,acfosw,R,N,0.2,0,0,0,10022
county,08087,acfosw,U,N,0.2,0,0,0,19039
county,08089,acfosw,R,N,0.2,0,0,0,6452
county,08089,acfosw,U,N,0.2,0,0,0,11826
county,08091,acfosw,R,N,0.2,0,0,0,4952
county,08093,acfosw,R,N,0.2,0,0,0,18845
county,08095,acfosw,R,N,0.2,0,0,0,4265
county,08097,acfosw,R,N,0.2,0,0,0,8302
county,08097,acfosw,U,N,0.2,0,0,0,9465
county,08099,acfosw,R,N,0.2,0,0,0,4927
county,08099,acfosw,U,N,0.2,0,0,0,7245
county,08101,acfosw,R,N,0.2,0,1,0,27371
county,08101,acfosw,U,N,0.2,0,0,0,141052
county,08103,acfosw,R,N,0.2,0,0,0,6324
county,08105,acfosw,R,N,0.2,0,0,0,6999
county,08105,acfosw,U,N,0.2,0,0,0,4268
county,08107,acfosw,R,N,0.2,0,0,0,12820
county,08107,acfosw,U,N,0.2,0,0,0,12818
county,08109,acfosw,R,N,0.2,0,0,0,6824
county,08111,acfosw,R,N,0.2,0,0,0,728
county,08113,acfosw,R,N,0.2,0,0,0,8179
county,08115,acfosw,R,N,0.2,0,0,0,2248
county,08117,acfosw,R,N,0.2,0,0,0,8643
county,08117,acfosw,U,N,0.2,0,0,0,22368
county,08119,acfosw,R,N,0.2,0,0,0,16432
county,08119,acfosw,U,N,0.2,0,0,0,8956
county,08121,acfosw,R,N,0.2,0,0,0,4908
county,08123,acfosw,R,N,0.2,0,4,1,91497
county,08123,acfosw,U,N,0.2,0,1,0,232931
county,08125,acfosw,R,N,0.2,0,0,0,6606
county,08125,acfosw,U,N,0.2,0,0,0,3413
county,09001,acfosw,R,N,0.2,0,1,1,45237
county,09001,acfosw,U,N,0.2,0,0,2,898091
county,09003,acfosw,R,N,0.2,0,0,0,49015
county,09003,acfosw,U,N,0.2,0,0,0,842705
county,09005,acfosw,R,N,0.2,0,0,0,77474
county,09005,acfosw,U,N,0.2,0,0,0,102859
county,09007,acfosw,R,N,0.2,0,1,0,40735
county,09007,acfosw,U,N,0.2,0,0,0,121700
county,09009,acfosw,R,N,0.2,0,0,0,31779
county,09009,acfosw,U,N,0.2,0,0,0,822978
county,09011,acfosw,R,N,0.2,0,0,0,70621
county,09011,acfosw,R,T,0.2,0,0,0,246
county,09011,acfosw,U,N,0.2,0,0,0,194231
county,09011,acfosw,U,T,0.2,0,0,0,108
county,09013,acfosw,R,N,0.2,0,0,0,58438
county,09013,acfosw,U,N,0.2,0,0,0,92283
county,09015,acfosw,R,N,0.2,0,0,0,59302
county,09015,acfosw,U,N,0.2,0,0,0,57480
county,10001,acfosw,R,N,0.2,0,1,0,50305
county,10001,acfosw,U,N,0.2,0,2,0,130476
county,10003,acfosw,R,N,0.2,0,0,0,27292
county,10003,acfosw,U,N,0.2,0,0,0,531461
county,10005,acfosw,R,N,0.2,0,1,5,98022
county,10005,acfosw,U,N,0.2,0,0,1,136191
county,11001,acfosw,U,N,0.2,0,11,8079,697642
county,12001,acfosw,R,N,0.2,0,2,0,63610
county,12001,acfosw,U,N,0.2,0,0,0,205431
county,12003,acfosw,R,N,0.2,0,0,0,17717
county,12003,acfosw,U,N,0.2,0,0,0,11491
county,12005,acfosw,R,N,0.2,0,1,0,25764
county,12005,acfosw,U,N,0.2,0,0,0,148940
county,12007,acfosw,R,N,0.2,0,0,0,21071
county,12007,acfosw,U,N,0.2,0,0,0,7129
county,12009,acfosw,R,N,0.2,0,3,0,35879
county,12009,acfosw,U,N,0.2,0,2,4,566049
county,12011,acfosw,R,N,0.2,0,1,0,843
county,12011,acfosw,R,T,0.2,0,0,0,86
county,12011,acfosw,U,N,0.2,0,13,4,1949244
county,12011,acfosw,U,T,0.2,0,0,0,2587
county,12013,acfosw,R,N,0.2,0,0,0,9758
county,12013,acfosw,U,N,0.2,0,0,0,4347
county,12015,acfosw,R,N,0.2,0,3,6,20509
county,12015,acfosw,U,N,0.2,0,4,3,168379
county,12017,acfosw,R,N,0.2,0,4,1,52970
county,12017,acfosw,U,N,0.2,0,2,0,96676
county,12019,acfosw,R,N,0.2,0,2,0,40412
county,12019,acfosw,U,N,0.2,0,1,0,178833
county,12021,acfosw,R,N,0.2,0,30,6,47898
county,12021,acfosw,R,T,0.2,0,0,0,208
county,12021,acfosw,U,N,0.2,0,38,7,336513
county,12021,acfosw,U,T,0.2,0,0,0,198
county,12023,acfosw,R,N,0.2,0,2,0,44780
county,12023,acfosw,U,N,0.2,0,0,0,26902
county,12027,acfosw,R,N,0.2,0,0,0,18375
county,12027,acfosw,U,N,0.2,0,0,0,19625
county,12029,acfosw,R,N,0.2,0,0,1,13073
county,12029,acfosw,U,N,0.2,0,0,0,3751
county,12031,acfosw,R,N,0.2,0,0,5,32023
county,12031,acfosw,U,N,0.2,0,0,25,925702
county,12033,acfosw,R,N,0.2,0,3,0,28861
county,12033,acfosw,R,T,0.2,0,0,0,6
county,12033,acfosw,U,N,0.2,0,7,0,289436
county,12035,acfosw,R,N,0.2,0,0,0,17974
county,12035,acfosw,U,N,0.2,0,3,7,97095
county,12037,acfosw,R,N,0.2,0,4,0,8335
county,12037,acfosw,U,N,0.2,0,0,0,3786
county,12039,acfosw,R,N,0.2,0,0,0,30433
county,12039,acfosw,U,N,0.2,0,0,0,15227
county,12041,acfosw,R,N,0.2,0,1,0,15759
county,12041,acfosw,U,N,0.2,0,0,0,2822
county,12043,acfosw,R,N,0.2,0,0,0,9156
county,12043,acfosw,R,T,0.2,0,0,0,789
county,12043,acfosw,U,N,0.2,0,0,0,3865
county,12045,acfosw,R,N,0.2,0,0,0,9977
county,12045,acfosw,U,N,0.2,0,0,0,3662
county,12047,acfosw,R,N,0.2,0,0,0,10504
county,12047,acfosw,U,N,0.2,0,0,0,3924
county,12049,acfosw,R,N,0.2,0,0,0,12718
county,12049,acfosw,U,N,0.2,0,0,0,14219
county,12051,acfosw,R,N,0.2,0,0,0,16052
county,12051,acfosw,R,T,0.2,0,0,0,824
county,12051,acfosw,U,N,0.2,0,0,0,25146
county,12053,acfosw,R,N,0.2,0,3,3,40546
county,12053,acfosw,U,N,0.2,0,0,0,153349
county,12055,acfosw,R,N,0.2,0,0,0,24792
county,12055,acfosw,R,T,0.2,0,0,0,1
county,12055,acfosw,U,N,0.2,0,0,0,81426
county,12057,acfosw,R,N,0.2,0,26,10,63621
county,12057,acfosw,U,N,0.2,0,19,66,1408128
county,12057,acfosw,U,T,0.2,0,0,0,49
county,12059,acfosw,R,N,0.2,0,0,0,15617
county,12059,acfosw,U,N,0.2,0,0,0,4000
county,12061,acfosw,R,N,0.2,0,0,1,11916
county,12061,acfosw,U,N,0.2,0,0,2,148003
county,12063,acfosw,R,N,0.2,0,0,0,35913
county,12063,acfosw,U,N,0.2,0,0,0,10501
county,12065,acfosw,R,N,0.2,0,0,0,14246
county,12067,acfosw,R,N,0.2,0,0,0,8422
county,12069,acfosw,R,N,0.2,0,20,15,78104
county,12069,acfosw,U,N,0.2,0,10,5,288948
county,12071,acfosw,R,N,0.2,0,17,2,55818
county,12071,acfosw,U,N,0.2,0,141,11,714585
county,12073,acfosw,R,N,0.2,0,4,1,39431
county,12073,acfosw,U,N,0.2,0,2,0,254144
county,12075,acfosw,R,N,0.2,0,0,0,38305
county,12075,acfosw,U,N,0.2,0,0,0,3197
county,12077,acfosw,R,N,0.2,0,0,0,8354
county,12079,acfosw,R,N,0.2,0,0,0,14868
county,12079,acfosw,U,N,0.2,0,0,0,3625
county,12081,acfosw,R,N,0.2,0,6,6,31492
county,12081,acfosw,U,N,0.2,0,9,28,371692
county,12083,acfosw,R,N,0.2,0,4,4,117797
county,12083,acfosw,U,N,0.2,0,0,0,247764
county,12085,acfosw,R,N,0.2,0,1,1,16250
county,12085,acfosw,U,N,0.2,0,1,0,144747
county,12086,acfosw,R,N,0.2,0,39,1,25917
county,12086,acfosw,R,T,0.2,0,0,0,426
county,12086,acfosw,U,N,0.2,0,75,6,2690476
county,12086,acfosw,U,T,0.2,0,0,0,0
county,12087,acfosw,R,N,0.2,0,1,0,7481
county,12087,acfosw,U,N,0.2,0,2,4,66740
county,12089,acfosw,R,N,0.2,0,1,1,44660
county,12089,acfosw,U,N,0.2,0,0,0,43962
county,12091,acfosw,R,N,0.2,0,8,0,31298
county,12091,acfosw,U,N,0.2,0,3,0,179411
county,12093,acfosw,R,N,0.2,0,0,8,16337
county,12093,acfosw,U,N,0.2,0,0,3,25820
county,12095,acfosw,R,N,0.2,0,0,7,50166
county,12095,acfosw,U,N,0.2,0,0,4,1343273
county,12097,acfosw,R,N,0.2,0,0,19,54674
county,12097,acfosw,U,N,0.2,0,0,1,321049
county,12099,acfosw,R,N,0.2,0,8,0,34584
county,12099,acfosw,U,N,0.2,0,29,12,1462131
county,12101,acfosw,R,N,0.2,0,0,2,60456
county,12101,acfosw,U,N,0.2,0,0,4,493452
county,12103,acfosw,R,N,0.2,0,1,1,2779
county,12103,acfosw,U,N,0.2,0,2,7,972206
county,12105,acfosw,R,N,0.2,0,26,6,112456
county,12105,acfosw,U,N,0.2,0,7,12,612242
county,12107,acfosw,R,N,0.2,0,0,0,41900
county,12107,acfosw,U,N,0.2,0,0,0,32618
county,12109,acfosw,R,N,0.2,0,0,19,74628
county,12109,acfosw,U,N,0.2,0,0,29,189991
county,12111,acfosw,R,N,0.2,0,6,2,21003
county,12111,acfosw,R,T,0.2,0,0,0,78
county,12111,acfosw,U,N,0.2,0,8,3,307193
county,12113,acfosw,R,N,0.2,0,25,0,47613
county,12113,acfosw,U,N,0.2,0,7,2,136644
county,12115,acfosw,R,N,0.2,0,3,6,25018
county,12115,acfosw,U,N,0.2,0,0,43,408655
county,12117,acfosw,R,N,0.2,0,0,2,17132
county,12117,acfosw,U,N,0.2,0,0,0,454684
county,12119,acfosw,R,N,0.2,0,5,0,60325
county,12119,acfosw,U,N,0.2,0,3,1,72081
county,12121,acfosw,R,N,0.2,0,0,0,37202
county,12121,acfosw,U,N,0.2,0,0,0,7215
county,12123,acfosw,R,N,0.2,0,0,0,14696
county,12123,acfosw,U,N,0.2,0,0,0,6873
county,12125,acfosw,R,N,0.2,0,1,0,10691
county,12125,acfosw,U,N,0.2,0,0,0,4545
county,12127,acfosw,R,N,0.2,0,0,5,61477
county,12127,acfosw,U,N,0.2,0,0,6,491795
county,12129,acfosw,R,N,0.2,0,1,0,21510
county,12129,acfosw,U,N,0.2,0,0,0,12228
county,12131,acfosw,R,N,0.2,0,0,0,50129
county,12131,acfosw,U,N,0.2,0,0,0,23933
county,12133,acfosw,R,N,0.2,0,1,0,21598
county,12133,acfosw,U,N,0.2,0,0,0,3869
county,13001,acfosw,R,N,0.2,0,0,0,13157
county,13001,acfosw,U,N,0.2,0,0,0,5229
county,13003,acfosw,R,N,0.2,0,0,0,8165
county,13005,acfosw,R,N,0.2,0,0,0,7796
county,13005,acfosw,U,N,0.2,0,0,0,3368
county,13007,acfosw,R,N,0.2,0,0,0,3038
county,13009,acfosw,R,N,0.2,0,0,0,16044
county,13009,acfosw,U,N,0.2,0,0,0,28846
county,13011,acfosw,R,N,0.2,0,0,0,18056
county,13011,acfosw,U,N,0.2,0,0,0,1174
county,13013,acfosw,R,N,0.2,0,6,1,25966
county,13013,acfosw,U,N,0.2,0,4,3,57260
county,13015,acfosw,R,N,0.2,0,0,0,39281
county,13015,acfosw,U,N,0.2,0,2,0,68453
county,13017,acfosw,R,N,0.2,0,0,0,5694
county,13017,acfosw,U,N,0.2,0,0,0,11006
county,13019,acfosw,R,N,0.2,0,0,0,14855
county,13019,acfosw,U,N,0.2,0,0,0,4541
county,13021,acfosw,R,N,0.2,0,1,0,21520
county,13021,acfosw,U,N,0.2,0,1,0,131637
county,13023,acfosw,R,N,0.2,0,0,0,6693
county,13023,acfosw,U,N,0.2,0,0,0,6180
county,13025,acfosw,R,N,0.2,0,0,1,18999
county,13025,acfosw,U,N,0.2,0,0,0,105
county,13027,acfosw,R,N,0.2,0,0,0,11051
county,13027,acfosw,U,N,0.2,0,0,0,4406
county,13029,acfosw,R,N,0.2,0,0,0,22729
county,13029,acfosw,U,N,0.2,0,0,0,16897
county,13031,acfosw,R,N,0.2,0,0,15,41717
county,13031,acfosw,U,N,0.2,0,0,8,37868
county,13033,acfosw,R,N,0.2,0,0,0,17050
county,13033,acfosw,U,N,0.2,0,0,0,5333
county,13035,acfosw,R,N,0.2,0,1,0,19536
county,13035,acfosw,U,N,0.2,0,0,0,5399
county,13037,acfosw,R,N,0.2,0,1,0,6188
county,13039,acfosw,R,N,0.2,0,7,2,19197
county,13039,acfosw,U,N,0.2,0,1,0,35459
county,13043,acfosw,R,N,0.2,0,0,0,7318
county,13043,acfosw,U,N,0.2,0,0,0,3485
county,13045,acfosw,R,N,0.2,0,0,0,51580
county,13045,acfosw,U,N,0.2,0,0,0,68409
county,13047,acfosw,R,N,0.2,0,0,0,19241
county,13047,acfosw,U,N,0.2,0,0,0,48339
county,13049,acfosw,R,N,0.2,0,0,0,7731
county,13049,acfosw,U,N,0.2,0,0,0,5660
county,13051,acfosw,R,N,0.2,0,4,2,14715
county,13051,acfosw,U,N,0.2,0,1,3,274705
county,13053,acfosw,R,N,0.2,0,0,0,5174
county,13053,acfosw,U,N,0.2,0,0,0,5733
county,13055,acfosw,R,N,0.2,0,0,0,14370
county,13055,acfosw,U,N,0.2,0,0,0,10419
county,13057,acfosw,R,N,0.2,0,6,0,48684
county,13057,acfosw,U,N,0.2,0,6,1,210074
county,13059,acfosw,R,N,0.2,0,0,0,8247
county,13059,acfosw,U,N,0.2,0,0,2,120080
county,13061,acfosw,R,N,0.2,0,0,0,2834
county,13063,acfosw,R,N,0.2,0,0,0,3138
county,13063,acfosw,U,N,0.2,0,0,0,286460
county,13065,acfosw,R,N,0.2,0,0,0,4046
county,13065,acfosw,U,N,0.2,0,0,0,2572
county,13067,acfosw,R,N,0.2,0,1,0,2009
county,13067,acfosw,U,N,0.2,0,4,1,758124
county,13069,acfosw,R,N,0.2,0,2,1,28981
county,13069,acfosw,U,N,0.2,0,0,0,14287
county,13071,acfosw,R,N,0.2,0,0,0,27198
county,13071,acfosw,U,N,0.2,0,0,0,18402
county,13073,acfosw,R,N,0.2,0,1,1,29487
county,13073,acfosw,U,N,0.2,0,0,0,127220
county,13075,acfosw,R,N,0.2,0,1,0,10448
county,13075,acfosw,U,N,0.2,0,0,0,6821
county,13077,acfosw,R,N,0.2,0,0,0,51984
county,13077,acfosw,U,N,0.2,0,0,0,96525
county,13079,acfosw,R,N,0.2,0,1,0,12403
county,13081,acfosw,R,N,0.2,0,0,0,10614
county,13081,acfosw,U,N,0.2,0,0,0,11758
county,13083,acfosw,R,N,0.2,0,0,0,11632
county,13083,acfosw,U,N,0.2,0,0,0,4484
county,13085,acfosw,R,N,0.2,0,4,2,21312
county,13085,acfosw,U,N,0.2,0,0,0,4790
county,13087,acfosw,R,N,0.2,0,0,0,14957
county,13087,acfosw,U,N,0.2,0,0,0,11447
county,13089,acfosw,R,N,0.2,0,0,0,2256
county,13089,acfosw,U,N,0.2,0,1,0,757022
county,13091,acfosw,R,N,0.2,0,0,0,14971
county,13091,acfosw,U,N,0.2,0,0,0,5634
county,13093,acfosw,R,N,0.2,0,0,0,7627
county,13093,acfosw,U,N,0.2,0,0,0,5763
county,13095,acfosw,R,N,0.2,0,0,0,12793
county,13095,acfosw,U,N,0.2,0,0,0,75163
county,13097,acfosw,R,N,0.2,0,0,0,23907
county,13097,acfosw,U,N,0.2,0,0,0,122431
county,13099,acfosw,R,N,0.2,0,0,0,6777
county,13099,acfosw,U,N,0.2,0,0,0,3413
county,13101,acfosw,R,N,0.2,0,0,0,4006
county,13103,acfosw,R,N,0.2,0,0,4,44321
county,13103,acfosw,U,N,0.2,0,0,0,19971
county,13105,acfosw,R,N,0.2,0,0,0,13524
county,13105,acfosw,U,N,0.2,0,0,0,5670
county,13107,acfosw,R,N,0.2,0,0,1,15270
county,13107,acfosw,U,N,0.2,0,0,0,7375
county,13109,acfosw,R,N,0.2,0,0,1,6679
county,13109,acfosw,U,N,0.2,0,0,0,3974
county,13111,acfosw,R,N,0.2,0,2,1,26185
county,13113,acfosw,R,N,0.2,0,1,0,21083
county,13113,acfosw,U,N,0.2,0,1,1,93334
county,13115,acfosw,R,N,0.2,0,1,0,36537
county,13115,acfosw,U,N,0.2,0,0,0,61960
county,13117,acfosw,R,N,0.2,0,5,0,26355
county,13117,acfosw,U,N,0.2,0,12,0,217843
county,13119,acfosw,R,N,0.2,0,1,2,20799
county,13119,acfosw,U,N,0.2,0,0,0,2545
county,13121,acfosw,R,N,0.2,0,0,0,14685
county,13121,acfosw,U,N,0.2,0,5,18,1049179
county,13123,acfosw,R,N,0.2,0,0,0,27647
county,13123,acfosw,U,N,0.2,0,0,0,3720
county,13125,acfosw,R,N,0.2,0,0,0,2971
county,13127,acfosw,R,N,0.2,0,0,0,18461
county,13127,acfosw,U,N,0.2,0,0,0,66831
county,13129,acfosw,R,N,0.2,0,0,1,30099
county,13129,acfosw,U,N,0.2,0,0,0,27862
county,13131,acfosw,R,N,0.2,0,0,0,15495
county,13131,acfosw,U,N,0.2,0,0,0,9138
county,13133,acfosw,R,N,0.2,0,0,0,14804
county,13133,acfosw,U,N,0.2,0,0,0,2894
county,13135,acfosw,R,N,0.2,0,1,0,5521
county,13135,acfosw,U,N,0.2,0,12,3,930709
county,13137,acfosw,R,N,0.2,0,0,0,26987
county,13137,acfosw,U,N,0.2,0,0,0,18341
county,13139,acfosw,R,N,0.2,0,1,3,44267
county,13139,acfosw,U,N,0.2,0,0,3,160161
county,13141,acfosw,R,N,0.2,0,0,0,5731
county,13141,acfosw,U,N,0.2,0,0,0,2726
county,13143,acfosw,R,N,0.2,0,0,0,23243
county,13143,acfosw,U,N,0.2,0,0,0,6549
county,13145,acfosw,R,N,0.2,0,0,0,34106
county,13145,acfosw,U,N,0.2,0,0,0,1127
county,13147,acfosw,R,N,0.2,0,0,0,19710
county,13147,acfosw,U,N,0.2,0,0,0,6495
county,13149,acfosw,R,N,0.2,0,0,0,11923
county,13151,acfosw,R,N,0.2,0,1,4,34094
county,13151,acfosw,U,N,0.2,0,0,1,200451
county,13153,acfosw,R,N,0.2,0,0,0,20190
county,13153,acfosw,U,N,0.2,0,2,0,137661
county,13155,acfosw,R,N,0.2,0,0,0,6400
county,13155,acfosw,U,N,0.2,0,0,0,3015
county,13157,acfosw,R,N,0.2,0,8,0,44852
county,13157,acfosw,U,N,0.2,0,0,1,28105
county,13159,acfosw,R,N,0.2,0,0,0,11675
county,13159,acfosw,U,N,0.2,0,0,0,2544
county,13161,acfosw,R,N,0.2,0,0,0,10530
county,13161,acfosw,U,N,0.2,0,0,0,4585
county,13163,acfosw,R,N,0.2,0,0,0,12529
county,13163,acfosw,U,N,0.2,0,0,0,2833
county,13165,acfosw,R,N,0.2,0,1,0,5997
county,13165,acfosw,U,N,0.2,0,0,0,2678
county,13167,acfosw,R,N,0.2,0,0,0,6380
county,13167,acfosw,U,N,0.2,0,0,0,3263
county,13169,acfosw,R,N,0.2,0,0,0,19643
county,13169,acfosw,U,N,0.2,0,0,0,9091
county,13171,acfosw,R,N,0.2,0,0,0,11804
county,13171,acfosw,U,N,0.2,0,0,0,7273
county,13173,acfosw,R,N,0.2,0,0,0,7436
county,13173,acfosw,U,N,0.2,0,0,0,2986
county,13175,acfosw,R,N,0.2,0,0,1,27154
county,13175,acfosw,U,N,0.2,0,0,0,20391
county,13177,acfosw,R,N,0.2,0,2,0,11353
county,13177,acfosw,U,N,0.2,0,0,0,18636
county,13179,acfosw,R,N,0.2,0,3,1,16927
county,13179,acfosw,U,N,0.2,0,0,0,44504
county,13181,acfosw,R,N,0.2,0,0,0,7921
county,13183,acfosw,R,N,0.2,0,1,0,16484
county,13183,acfosw,U,N,0.2,0,0,0,3063
county,13185,acfosw,R,N,0.2,0,7,0,33375
county,13185,acfosw,U,N,0.2,0,0,1,84022
county,13187,acfosw,R,N,0.2,0,9,0,28494
county,13187,acfosw,U,N,0.2,0,0,0,5105
county,13189,acfosw,R,N,0.2,0,0,0,12981
county,13189,acfosw,U,N,0.2,0,0,0,8331
county,13191,acfosw,R,N,0.2,0,2,0,10671
county,13191,acfosw,U,N,0.2,0,0,0,3705
county,13193,acfosw,R,N,0.2,0,0,0,7403
county,13193,acfosw,U,N,0.2,0,0,0,5544
county,13195,acfosw,R,N,0.2,0,2,4,27497
county,13195,acfosw,U,N,0.2,0,0,0,2376
county,13197,acfosw,R,N,0.2,0,0,0,8359
county,13199,acfosw,R,N,0.2,0,0,0,17571
county,13199,acfosw,U,N,0.2,0,0,0,3594
county,13201,acfosw,R,N,0.2,0,0,0,5716
county,13205,acfosw,R,N,0.2,0,0,0,12419
county,13205,acfosw,U,N,0.2,0,0,0,9444
county,13207,acfosw,R,N,0.2,0,0,0,22209
county,13207,acfosw,U,N,0.2,0,0,0,5369
county,13209,acfosw,R,N,0.2,0,0,0,9054
county,13209,acfosw,U,N,0.2,0,0,0,118
county,13211,acfosw,R,N,0.2,0,1,0,15082
county,13211,acfosw,U,N,0.2,0,0,0,4192
county,13213,acfosw,R,N,0.2,0,0,0,28110
county,13213,acfosw,U,N,0.2,0,0,0,11985
county,13215,acfosw,R,N,0.2,0,0,0,6750
county,13215,acfosw,U,N,0.2,0,0,0,189019
county,13217,acfosw,R,N,0.2,0,0,4,35762
county,13217,acfosw,U,N,0.2,0,0,0,75975
county,13219,acfosw,R,N,0.2,0,4,0,20799
county,13219,acfosw,U,N,0.2,0,0,2,19473
county,13221,acfosw,R,N,0.2,0,0,0,15144
county,13221,acfosw,U,N,0.2,0,0,0,115
county,13223,acfosw,R,N,0.2,0,2,0,35769
county,13223,acfosw,U,N,0.2,0,3,0,132881
